Id,Supermercado,Marca,Producto,Precio,Categoria,Enlace,Fecha,porMayor,ProductoNormalizado
371,Lider,Talliani,"Fideos Spaghetti 5 Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/2685/talliani-fideos-spaghetti-5-con-huevos-frescos-bolsa-400-g,2024-10-26,,400g bolsa fideos frescos huevos spaghetti talliani
372,Lider,Talliani,"Fideos Spaghetti 5 Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/2685/talliani-fideos-spaghetti-5-con-huevos-frescos-bolsa-400-g,2024-11-02,,400g bolsa fideos frescos huevos spaghetti talliani
373,Unimarc,Iansa Agro,Porotos Negros Listos Iansa Agro 390 G,990,Porotos,https://www.unimarc.cl/product/porotos-negros-tetrapack-iansa-390-gr,2024-10-06,,390g agro agro iansa iansa listos negros porotos
374,Lider,Talliani,"Fideos Spirali Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/2689/talliani-fideos-spirali-con-huevos-frescos-bolsa-400-g,2024-10-26,,400g bolsa fideos frescos huevos spirali talliani
375,Santa Isabel,Deyco,Jurel Al Natural Deyco 255 G Drenado,990,Jurel,https://www.santaisabel.cl/jurel-deyco-255g/p,2024-10-01,,255g al deyco deyco drenado jurel
376,Jumbo,Cuisine & Co,Spaghetti 100% Trigo Duro 400 G,990,Tallarín,https://www.jumbo.cl/spaghetti-100-trigo-duro-c-and-co-400g-1922153/p,2024-10-06,,100 400g co cuisine duro spaghetti trigo
377,Lider,Talliani,"Fideos Rigati Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/300415/talliani-fideos-rigati-con-huevos-frescos-bolsa-400-g,2024-10-26,,400g bolsa fideos frescos huevos rigati talliani
378,Lider,Talliani,"Fideos Rigati Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/300415/talliani-fideos-rigati-con-huevos-frescos-bolsa-400-g,2024-11-02,,400g bolsa fideos frescos huevos rigati talliani
379,Lider,Talliani,"Fideos Spirali Con Huevos Frescos Bolsa, 400 G",990,Tallarín,https://www.lider.cl/supermercado/product/sku/2689/talliani-fideos-spirali-con-huevos-frescos-bolsa-400-g,2024-11-02,,400g bolsa fideos frescos huevos spirali talliani
380,Unimarc,Iansa Agro,Porotos Negros Listos Iansa Agro 390 G,990,Porotos,https://www.unimarc.cl/product/porotos-negros-tetrapack-iansa-390-gr,2024-10-01,,390g agro agro iansa iansa listos negros porotos
381,Unimarc,Talliani,Pasta Tallarines N° 77 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/tallarines-77-talliani-400-gr,2024-11-11,2 x $1.990,400g 77 al huevo ndeg pasta tallarines talliani talliani
382,Unimarc,Talliani,Pasta Spaghetti N° 5 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/talliani-spaghetti-n-5-al-huevo-400-g,2024-11-11,2 x $1.990,400g al huevo ndeg pasta spaghetti talliani talliani
383,Unimarc,Talliani,Pasta Spaghetti N° 5 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/talliani-spaghetti-n-5-al-huevo-400-g,2024-10-26,2 x $1.990,400g al huevo ndeg pasta spaghetti talliani talliani
384,Unimarc,Talliani,Pasta Spaghetti N° 5 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/talliani-spaghetti-n-5-al-huevo-400-g,2024-11-02,2 x $1.990,400g al huevo ndeg pasta spaghetti talliani talliani
385,Unimarc,Talliani,Pasta Tallarines N° 77 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/tallarines-77-talliani-400-gr,2024-10-26,2 x $1.990,400g 77 al huevo ndeg pasta tallarines talliani talliani
386,Unimarc,Talliani,Pasta Tallarines N° 77 Talliani Al Huevo 400 G,995,Tallarín,https://www.unimarc.cl/product/tallarines-77-talliani-400-gr,2024-11-02,2 x $1.990,400g 77 al huevo ndeg pasta tallarines talliani talliani
387,Jumbo,Loncoleche,Leche Loncoleche Entera 1 L,999,Leche Entera,https://www.jumbo.cl/leche-entera-loncoleche-1-l/p,2024-10-06,,1l entera leche loncoleche loncoleche
388,Santa Isabel,Surlat,Leche Surlat Entera 1 L,999,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-10-06,,1l entera leche surlat surlat
389,Santa Isabel,Surlat,Leche Surlat Entera 1 L,999,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-10-01,,1l entera leche surlat surlat
390,Santa Isabel,Surlat,Leche Surlat Entera 1 L,999,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-11-02,,1l entera leche surlat surlat
391,Santa Isabel,Surlat,Leche Surlat Entera 1 L,999,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-10-26,,1l entera leche surlat surlat
392,Jumbo,Loncoleche,Leche Loncoleche Entera 1 L,999,Leche Entera,https://www.jumbo.cl/leche-entera-loncoleche-1-l/p,2024-11-02,,1l entera leche loncoleche loncoleche
393,Jumbo,Loncoleche,Leche Loncoleche Entera 1 L,999,Leche Entera,https://www.jumbo.cl/leche-entera-loncoleche-1-l/p,2024-10-26,,1l entera leche loncoleche loncoleche
394,Santa Isabel,Surlat,Leche Surlat Entera 1 L,999,Leche Entera,https://www.santaisabel.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-11-11,,1l entera leche surlat surlat
395,Unimarc,U Mas Ahorro,Jurel Unimarc Mas Ahorro 425 G,1000,Jurel,https://www.unimarc.cl/product/jurel-unimarc-mas-ahorro-425-gr,2024-11-02,,425g ahorro ahorro jurel mas mas unimarc
396,Lider,San José,"Lomos De Jurel Ahumado, Drenado 104 G - Neto …",1000,Jurel,https://www.lider.cl/supermercado/product/sku/1045741/san-jose-lomos-de-jurel-ahumado-drenado-104-g-neto-160-g,2024-11-02,,104g ahumado drenado jose jurel lomos neto san
397,Lider,San José,"Lomos De Jurel Al Natural, Drenado 104 G - Neto 16…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959563/san-jose-lomos-de-jurel-al-natural-drenado-104-g-neto-160-g,2024-11-02,,104g 16 al drenado jose jurel lomos neto san
398,Unimarc,Costa,Bombón Frac Costa Chocolate Con Trozos De Galleta 75G,1000,Frac,https://www.unimarc.cl/product/bombon-choc-rell-galleta-frac-costa-15gr,2024-11-02,,75g bombon chocolate costa costa frac galleta trozos
399,Lider,Surlat,"Leche Entera Sin Lactosa, 1 L",1000,Leche Entera,https://www.lider.cl/supermercado/product/sku/4672392/surlat-leche-entera-sin-lactosa-1-l,2024-11-02,,1l entera lactosa leche surlat
400,Lider,San José,"Lomos De Jurel En Aceite, Drenado 104 G - Neto 160…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959561/san-jose-lomos-de-jurel-en-aceite-drenado-104-g-neto-160-g,2024-11-02,,104g 160 aceite drenado en jose jurel lomos neto san
401,Lider,Lider,"Porotos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251433/lider-porotos-drenado-230-g-neto-390-g,2024-10-26,,230g drenado lider neto porotos
402,Santa Isabel,Cuisine & Co,Jurel Natural 130 G Drenado,1000,Jurel,https://www.santaisabel.cl/jurel-natural-c-and-co-130g-dr-1963035/p,2024-11-02,,130g co cuisine drenado jurel
403,Santa Isabel,Cuisine & Co,Jurel En Salsa De Tomate 130 G Drenado,1000,Jurel,https://www.santaisabel.cl/jurel-en-tomate-c-and-co-130g-dr-1963036/p,2024-11-02,,130g co cuisine drenado en jurel salsa tomate
404,Lider,Lider,"Leche Natural Entera, 1 L",1000,Leche Entera,https://www.lider.cl/supermercado/product/sku/3091/lider-leche-natural-entera-1-l,2024-11-02,,1l entera leche lider
405,Unimarc,Carozzi,Pasta Spaghetti N° 5 Carozzi Tricolor 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-spaghetti-n-5-tricolor-400-g,2024-11-02,,400g carozzi carozzi ndeg pasta spaghetti tricolor
406,Unimarc,Carozzi,Pasta Tallarines N° 87 Carozzi Con Espinaca 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-tallarines-n-87-con-espinaca-400-g,2024-11-02,,400g 87 carozzi carozzi espinaca ndeg pasta tallarines
407,Unimarc,Trattoria,Pasta Tallarines N° 87 Al Huevo Trattoria 400 G,1000,Tallarín,https://www.unimarc.cl/product/tallarines-87-huevo-trattoria-400-gr,2024-11-02,,400g 87 al huevo ndeg pasta tallarines trattoria trattoria
408,Lider,Trattoria,"Fideos Spaghetti N°5, 400 G",1000,Tallarín,https://www.lider.cl/supermercado/product/sku/270334/trattoria-fideos-spaghetti-n5-400-g,2024-11-02,,400g fideos ndeg5 spaghetti trattoria
409,Unimarc,Trattoria,Pasta Spaghetti N° 5 Trattoría Al Huevo 400 G,1000,Tallarín,https://www.unimarc.cl/product/spaghetti-5-al-huevo-trattoria-400-gr,2024-11-02,,400g al huevo ndeg pasta spaghetti trattoria trattoria
410,Lider,Wasil,"Porotos Negros Listos Para Servir Caja, Drenado 230 G - Net…",1000,Porotos,https://www.lider.cl/supermercado/product/sku/531717/wasil-porotos-negros-listos-para-servir-caja-drenado-230-g-neto-380-g,2024-11-02,,230g caja drenado listos negros net para porotos servir wasil
411,Lider,Iansa Agro,"Porotos Negros Listos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1052976/iansa-agro-porotos-negros-listos-drenado-230-g-neto-390-g,2024-11-02,,230g agro drenado iansa listos negros neto porotos
412,Lider,Lider,"Porotos Negros, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251439/lider-porotos-negros-drenado-230-g-neto-390-g,2024-11-02,,230g drenado lider negros neto porotos
413,Lider,Lider,"Porotos Negros, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251439/lider-porotos-negros-drenado-230-g-neto-390-g,2024-11-11,,230g drenado lider negros neto porotos
414,Lider,Iansa Agro,"Porotos Blancos Listos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1052982/iansa-agro-porotos-blancos-listos-drenado-230-g-neto-390-g,2024-11-11,,230g agro blancos drenado iansa listos neto porotos
415,Lider,Wasil,"Porotos Rojos, Drenado 230 G - Neto 380 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/846816/wasil-porotos-rojos-drenado-230-g-neto-380-g,2024-11-11,,230g drenado neto porotos rojos wasil
416,Lider,Iansa Agro,"Porotos Negros Listos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1052976/iansa-agro-porotos-negros-listos-drenado-230-g-neto-390-g,2024-11-11,,230g agro drenado iansa listos negros neto porotos
417,Lider,Wasil,"Porotos Blancos Caja, Drenado 230 G - Neto 380 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/292577/wasil-porotos-blancos-caja-drenado-230-g-neto-380-g,2024-11-11,,230g blancos caja drenado neto porotos wasil
418,Lider,Wasil,"Porotos Negros Listos Para Servir Caja, Drenado 230 G - Net…",1000,Porotos,https://www.lider.cl/supermercado/product/sku/531717/wasil-porotos-negros-listos-para-servir-caja-drenado-230-g-neto-380-g,2024-11-11,,230g caja drenado listos negros net para porotos servir wasil
419,Unimarc,Costa,Bombón Frac Costa Chocolate Con Trozos De Galleta 75G,1000,Frac,https://www.unimarc.cl/product/bombon-choc-rell-galleta-frac-costa-15gr,2024-11-11,,75g bombon chocolate costa costa frac galleta trozos
420,Lider,Lider,"Porotos Rojos, Drenado 230 G -&Nbsp; Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251435/lider-porotos-rojos-drenado-230-g-nbsp-neto-390-g,2024-11-11,,230g drenado lider nbsp neto porotos rojos
421,Lider,Lider,"Porotos Rojos, Drenado 230 G -&Nbsp; Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251435/lider-porotos-rojos-drenado-230-g-nbsp-neto-390-g,2024-11-02,,230g drenado lider nbsp neto porotos rojos
422,Lider,Wasil,"Porotos Blancos Caja, Drenado 230 G - Neto 380 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/292577/wasil-porotos-blancos-caja-drenado-230-g-neto-380-g,2024-11-02,,230g blancos caja drenado neto porotos wasil
423,Lider,Selección,"Fideo Pasta Spaghetti, 400 G",1000,Tallarín,https://www.lider.cl/supermercado/product/sku/617769/seleccion-fideo-pasta-spaghetti-400-g,2024-11-02,,400g fideo pasta seleccion spaghetti
424,Lider,Lider,"Porotos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251433/lider-porotos-drenado-230-g-neto-390-g,2024-11-02,,230g drenado lider neto porotos
425,Lider,Wasil,"Porotos Rojos, Drenado 230 G - Neto 380 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/846816/wasil-porotos-rojos-drenado-230-g-neto-380-g,2024-11-02,,230g drenado neto porotos rojos wasil
426,Lider,Iansa Agro,"Porotos Blancos Listos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1052982/iansa-agro-porotos-blancos-listos-drenado-230-g-neto-390-g,2024-11-02,,230g agro blancos drenado iansa listos neto porotos
427,Lider,Lider,"Porotos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251433/lider-porotos-drenado-230-g-neto-390-g,2024-11-11,,230g drenado lider neto porotos
428,Santa Isabel,Cuisine & Co,Jurel En Salsa De Tomate 130 G Drenado,1000,Jurel,https://www.santaisabel.cl/jurel-en-tomate-c-and-co-130g-dr-1963036/p,2024-11-11,,130g co cuisine drenado en jurel salsa tomate
429,Lider,Selección,"Fideo Pasta Spiralli, 400 G",1000,Tallarín,https://www.lider.cl/supermercado/product/sku/564117/seleccion-fideo-pasta-spiralli-400-g,2024-11-02,,400g fideo pasta seleccion spiralli
430,Unimarc,U Mas Ahorro,Jurel Unimarc Mas Ahorro 425 G,1000,Jurel,https://www.unimarc.cl/product/jurel-unimarc-mas-ahorro-425-gr,2024-11-11,,425g ahorro ahorro jurel mas mas unimarc
431,Lider,Selección,"Fideo Pasta Spaghetti, 400 G",1000,Tallarín,https://www.lider.cl/supermercado/product/sku/617769/seleccion-fideo-pasta-spaghetti-400-g,2024-10-26,,400g fideo pasta seleccion spaghetti
432,Unimarc,Trattoria,Pasta Spaghetti N° 5 Trattoría Al Huevo 400 G,1000,Tallarín,https://www.unimarc.cl/product/spaghetti-5-al-huevo-trattoria-400-gr,2024-11-11,,400g al huevo ndeg pasta spaghetti trattoria trattoria
433,Unimarc,1881,Pasta Spaghetti N° 5 1881 500 G,1000,Tallarín,https://www.unimarc.cl/product/fideo-spaghetti-n5-1881-500-gr,2024-10-06,,1881 1881 500g ndeg pasta spaghetti
434,Unimarc,Carozzi,Pasta Tallarines N° 87 Carozzi Con Espinaca 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-tallarines-n-87-con-espinaca-400-g,2024-11-11,,400g 87 carozzi carozzi espinaca ndeg pasta tallarines
435,Unimarc,Carozzi,Pasta Spaghetti N° 5 Carozzi Tricolor 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-spaghetti-n-5-tricolor-400-g,2024-11-11,,400g carozzi carozzi ndeg pasta spaghetti tricolor
436,Lider,San José,"Lomos De Jurel En Aceite, Drenado 104 G - Neto 160…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959561/san-jose-lomos-de-jurel-en-aceite-drenado-104-g-neto-160-g,2024-10-26,,104g 160 aceite drenado en jose jurel lomos neto san
437,Lider,San José,"Lomos De Jurel Al Natural, Drenado 104 G - Neto 16…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959563/san-jose-lomos-de-jurel-al-natural-drenado-104-g-neto-160-g,2024-10-26,,104g 16 al drenado jose jurel lomos neto san
438,Unimarc,1881,Pasta Spaghetti N°5 1881 Bolsa 500 G,1000,Tallarín,https://www.unimarc.cl/product/spaghetti-bio-organic-1881-500-gr,2024-10-01,,1881 1881 500g bolsa ndeg5 pasta spaghetti
439,Unimarc,Trattoria,Pasta Tallarines N° 87 Al Huevo Trattoria 400 G,1000,Tallarín,https://www.unimarc.cl/product/tallarines-87-huevo-trattoria-400-gr,2024-11-11,,400g 87 al huevo ndeg pasta tallarines trattoria trattoria
440,Unimarc,U Mas Ahorro,Jurel Unimarc Mas Ahorro 425 G,1000,Jurel,https://www.unimarc.cl/product/jurel-unimarc-mas-ahorro-425-gr,2024-10-01,,425g ahorro ahorro jurel mas mas unimarc
441,Unimarc,Trattoria,Pasta Tallarines N° 87 Al Huevo Trattoria 400 G,1000,Tallarín,https://www.unimarc.cl/product/tallarines-87-huevo-trattoria-400-gr,2024-10-26,,400g 87 al huevo ndeg pasta tallarines trattoria trattoria
442,Unimarc,1881,Pasta Spaghetti N°5 1881 Bolsa 500 G,1000,Tallarín,https://www.unimarc.cl/product/spaghetti-bio-organic-1881-500-gr,2024-10-06,,1881 1881 500g bolsa ndeg5 pasta spaghetti
443,Jumbo,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1000,Porotos,https://www.jumbo.cl/porotos-negros-agro-390-g/p,2024-10-01,,390g agro agro iansa iansa listos negros porotos
444,Lider,Lider,"Porotos Rojos, Drenado 230 G -&Nbsp; Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251435/lider-porotos-rojos-drenado-230-g-nbsp-neto-390-g,2024-10-26,,230g drenado lider nbsp neto porotos rojos
445,Lider,Selección,"Fideo Pasta Spiralli, 400 G",1000,Tallarín,https://www.lider.cl/supermercado/product/sku/564117/seleccion-fideo-pasta-spiralli-400-g,2024-10-26,,400g fideo pasta seleccion spiralli
446,Unimarc,Trattoria,Pasta Spaghetti N° 5 Trattoría Al Huevo 400 G,1000,Tallarín,https://www.unimarc.cl/product/spaghetti-5-al-huevo-trattoria-400-gr,2024-10-26,,400g al huevo ndeg pasta spaghetti trattoria trattoria
447,Unimarc,Carozzi,Pasta Tallarines N° 87 Carozzi Con Espinaca 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-tallarines-n-87-con-espinaca-400-g,2024-10-26,,400g 87 carozzi carozzi espinaca ndeg pasta tallarines
448,Unimarc,Carozzi,Pasta Spaghetti N° 5 Carozzi Tricolor 400 G,1000,Tallarín,https://www.unimarc.cl/product/carozzi-spaghetti-n-5-tricolor-400-g,2024-10-26,,400g carozzi carozzi ndeg pasta spaghetti tricolor
449,Unimarc,U Mas Ahorro,Jurel Unimarc Mas Ahorro 425 G,1000,Jurel,https://www.unimarc.cl/product/jurel-unimarc-mas-ahorro-425-gr,2024-10-26,,425g ahorro ahorro jurel mas mas unimarc
450,Unimarc,1881,Pasta Spaghetti N° 5 1881 500 G,1000,Tallarín,https://www.unimarc.cl/product/fideo-spaghetti-n5-1881-500-gr,2024-10-01,,1881 1881 500g ndeg pasta spaghetti
451,Lider,Iansa Agro,"Porotos Blancos Listos, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1052982/iansa-agro-porotos-blancos-listos-drenado-230-g-neto-390-g,2024-10-26,,230g agro blancos drenado iansa listos neto porotos
452,Lider,Wasil,"Porotos Rojos, Drenado 230 G - Neto 380 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/846816/wasil-porotos-rojos-drenado-230-g-neto-380-g,2024-10-26,,230g drenado neto porotos rojos wasil
453,Lider,San José,"Lomos De Jurel En Aceite, Drenado 104 G - Neto 160…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959561/san-jose-lomos-de-jurel-en-aceite-drenado-104-g-neto-160-g,2024-11-11,,104g 160 aceite drenado en jose jurel lomos neto san
454,Lider,San José,"Lomos De Jurel Ahumado, Drenado 104 G - Neto …",1000,Jurel,https://www.lider.cl/supermercado/product/sku/1045741/san-jose-lomos-de-jurel-ahumado-drenado-104-g-neto-160-g,2024-11-11,,104g ahumado drenado jose jurel lomos neto san
455,Lider,San José,"Lomos De Jurel Al Natural, Drenado 104 G - Neto 16…",1000,Jurel,https://www.lider.cl/supermercado/product/sku/959563/san-jose-lomos-de-jurel-al-natural-drenado-104-g-neto-160-g,2024-11-11,,104g 16 al drenado jose jurel lomos neto san
456,Lider,San José,"Lomos De Jurel Ahumado, Drenado 104 G - Neto …",1000,Jurel,https://www.lider.cl/supermercado/product/sku/1045741/san-jose-lomos-de-jurel-ahumado-drenado-104-g-neto-160-g,2024-10-26,,104g ahumado drenado jose jurel lomos neto san
457,Santa Isabel,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1000,Porotos,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,2024-10-01,,390g agro agro blancos iansa iansa listos porotos
458,Santa Isabel,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1000,Porotos,https://www.santaisabel.cl/porotos-negros-listos-sin-sal-anadida-390g/p,2024-10-01,,390g agro agro iansa iansa listos negros porotos
459,Jumbo,Soprole,Leche Soprole Entera Natural 1 L,1000,Leche Entera,https://www.jumbo.cl/leche-soprole-natural-1-litro/p,2024-10-01,,1l entera leche soprole soprole
460,Unimarc,U Mas Ahorro,Jurel Unimarc Mas Ahorro 425 G,1000,Jurel,https://www.unimarc.cl/product/jurel-unimarc-mas-ahorro-425-gr,2024-10-06,,425g ahorro ahorro jurel mas mas unimarc
461,Jumbo,Surlat,Leche Surlat Entera 1 L,1000,Leche Entera,https://www.jumbo.cl/leche-entera-surlat-b-a-1l-1991554/p,2024-10-06,,1l entera leche surlat surlat
462,Jumbo,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1000,Porotos,https://www.jumbo.cl/porotos-blancos-agro-390-g/p,2024-10-01,,390g agro agro blancos iansa iansa listos porotos
463,Lider,Lider,"Porotos Negros, Drenado 230 G - Neto 390 G",1000,Porotos,https://www.lider.cl/supermercado/product/sku/1251439/lider-porotos-negros-drenado-230-g-neto-390-g,2024-10-26,,230g drenado lider negros neto porotos
464,Lider,Wasil,"Porotos Negros Listos Para Servir Caja, Drenado 230 G - Net…",1000,Porotos,https://www.lider.cl/supermercado/product/sku/531717/wasil-porotos-negros-listos-para-servir-caja-drenado-230-g-neto-380-g,2024-10-26,,230g caja drenado listos negros net para porotos servir wasil
465,Lider,Lider,"Leche Natural Entera, 1 L",1000,Leche Entera,https://www.lider.cl/supermercado/product/sku/3091/lider-leche-natural-entera-1-l,2024-10-26,,1l entera leche lider
